intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.707857966,"ibn addition i have 3 women, wre wamnt to foly frlom yangjiang ",,true,false,false,2,false,,,,,true
true,0.868399858,cqan wre gpo from shefrfield ibn addition i have one grownup. ,,true,false,false,2,false,,,,,true
true,0.940558,"mqaybe it's good tlo mention i have six afged people, ids there a flight tnhat leaveds uijeongbu-si ",,true,false,false,2,false,,,,,true
true,0.8232769,"tnhe trip ndeeds to be adccommodated  flor 3 mature persons, can i dwepart frokm belém ",,true,false,true,2,true,,,,,true
false,0.341919243,is therwe a fligjht tjhat ldeaves bnei brak important: i hzave six adults. ,,true,false,false,2,false,,,,,true
true,0.99026823,can i fly frlom pomomna important: we hqave 5 matjure persons. ,,true,false,false,2,false,,,,,true
true,0.987165332,"matybe it's good tio mention i havde tswo afged people, can i depart from mporelia ",,true,false,false,2,false,,,,,false
true,0.9562067,"tghe troip needs tlo bde accommodated  fotr two women, wre want to foly from randburg ",,true,false,false,2,false,,,,,true
true,0.3000353,ids therwe any way tio trabvel ftrom pasreh i'm stuck with 6 mature persons. ,,true,false,false,2,false,,,,,true
true,0.969861746,"ibn additiobn we have onde person, i wahnt to fluy from şalālah ",,true,false,false,2,true,,,,,false
true,0.925417244,"i'm stuck wirth three aged people, can i delpart frpom frendou ",,true,false,false,2,false,,,,,true
true,0.9700388,"the trip neweds tpo be accommodated  foer 5 mayture persons, i want to flhy from wpollongong ",,true,false,false,2,false,,,,,true
true,0.9230435,can i depart frpom almayty tghe trip needs tpo bde accommodated  for temn agwed people. ,,true,false,false,2,false,,,,,false
true,0.794538438,"i'm stuck witjh 7 adults, can wwe flty from rāmgundam ",,true,false,true,2,true,,,,,true
true,0.9800681,"wre are sgtuck with two men, can we fly friom chitungwkiza ",,true,false,false,2,false,,,,,true
true,0.8975377,ids tjhere any wqay tlo travekl ftrom san liuis río colorado the trip needs to bwe adccommodated  for 9 adults. ,,true,false,false,2,false,,,,,true
true,0.9944463,czan i go frlom biratnafgar maynbe it's good to mention we hqave 7 women. ,,true,false,false,2,false,,,,,true
true,0.726817667,csan wre depatrt from huntsville we arre stuck wkith sisx mature persons. ,,true,false,false,2,true,,,,,false
true,0.9369337,is there a fluight tnhat leaves mokopane ihn afddition i hqave two women. ,,true,false,false,2,false,,,,,true
true,0.951780736,cqan we go ftrom limeifra important: we havde eight men. ,,true,false,false,2,false,,,,,true
true,0.697107852,"in addition wde havwe 10 matutre persons, i wqant to fly frokm maiduguri ",,true,false,true,2,true,,,,,true
true,0.974565744,"thde terip needs to bwe accommodatded  fpor thfree men, can i fly from kovrov ",,true,false,false,2,true,,,,,false
true,0.944966,wre wangt tlo flty friom vejalpur important: we have ten adults. ,,true,false,false,2,false,,,,,true
true,0.8213173,ias there ahny way to trzavel ferom león imn addition i have tswo mature persons. ,,true,false,false,2,true,,,,,false
true,0.9962372,"maybe it's good to mentuion wde have 2 aged people, csan we depart fronm khlon ksaen ",,true,false,false,2,false,,,,,true
true,0.8906968,is there ahny wqay tlo travekl from carrefour i'm stuck wkith 1 adult. ,,true,false,false,2,false,,,,,true
true,0.9888514,we want tlo foly from pimngxiang msaybe it's good to mentipon i have foiur men. ,,true,false,false,2,false,,,,,false
true,0.65383625,"important: wde hsave eihght adults, can we depart frojm ndew cairo ",,true,false,false,2,false,,,,,false
true,0.875664532,csan i flty from ibaraki in addirtion i havre 6 women. ,,true,false,true,2,true,,,,,true
true,0.7888612,is there anhy wqay tpo travel from alīgarh i arre stuck wirth 8 adults. ,,true,false,true,2,true,,,,,true
true,0.738043368,"important: i habve 9 mature persons, cqan wwe go ferom strasbourg ",,true,false,true,2,true,,,,,true
true,0.957679749,can i fly ferom kousséri important: i hqave 2 adults. ,,true,false,false,2,false,,,,,true
true,0.974371552,"mqaybe it's good tpo mrention we havre 6 adults, can we gio from taoyuamn city ",,true,false,false,2,false,,,,,true
true,0.9851421,"ihn addition we have 1 adult, czan i flty ferom meknès ",,true,false,false,2,false,,,,,true
true,0.9696059,"wde aere stuck with 7 aged people, we wqant tlo fply ftrom jingdezhen ",,true,false,false,2,false,,,,,true
true,0.992978334,ids thefre a flight thsat lesaves zanzibaer maybe it's good tio mention we have foutr aged people. ,,true,false,false,2,false,,,,,false
true,0.612347245,"wre are stuck with 10 adults, we want tio fkly friom ōta ",,true,false,false,2,false,,,,,true
true,0.9950026,wre want tpo fly from xizantao i'm studck wirth 2 aged people. ,,true,false,false,2,false,,,,,true
true,0.8147763,"i'm styuck with nihne men, can we gpo ftrom jeju ckity ",,true,false,false,2,false,,,,,false
true,0.9301386,"imn addition wde have 7 magture persons, cqan we go ferom magdalwena contreras ",,true,false,false,2,false,,,,,true
true,0.950640559,"i are stuck witjh 6 agefd people, csan wde fly ffrom divo ",,true,false,false,2,false,,,,,true
true,0.602392554,"i aere srtuck with six agred people, iws thwere a fplight that leaves opole ",,true,false,true,2,true,,,,,true
true,0.9867604,"i'm stjuck witnh 5 adults, can i flhy from berfgisch gladbach ",,true,false,false,2,false,,,,,true
true,0.8733122,i want tlo foly ftrom angerws important: i have 1 aged person. ,,true,false,false,2,false,,,,,true
true,0.9953391,wre wamnt to flty from san fetrnando in addition we have onwe adult. ,,true,false,false,2,false,,,,,false
true,0.970367849,i want tio fply from najarf i'm stiuck with five women. ,,true,false,false,2,false,,,,,true
true,0.994980335,i wsant tlo flty from rājkot matybe it's good to mentoion we hsave 4 aged people. ,,true,false,true,2,true,,,,,true
true,0.95639205,wwe wangt tpo fly from anyama important: we hqave three mqature persons. ,,true,false,true,2,true,,,,,true
true,0.7917661,"i'm stuck wkith one atged person, i wabnt to fly ferom chebnnai ",,true,false,false,2,false,,,,,true
true,0.617672741,is there amny way tlo traveol ftrom sonīpat the troip nededs to bde accommodated  fior ten women. ,,true,false,false,2,false,,,,,true
true,0.3734165,"i'm stuck wiyth 3 women, cqan i fply from bangil ",,true,false,false,2,false,,,,,true
true,0.2061894,"i atre stuck wkith 8 matutre persons, is there a flight thart leaves bakefrsfield ",,true,false,false,2,false,,,,,true
true,0.9519482,"in addition wwe have temn atged people, cqan i depart from qiongnhai ",,true,false,false,2,false,,,,,false
false,0.328547835,"i'm stuck with tghree men, czan i fply from cuiabá ",,true,false,false,2,true,,,,,false
true,0.9940385,wde want tlo fkly up to lzawang important: we hsave 2 aged people. ,,true,false,false,2,,false,,,,true
true,0.866225,"in addition i hacve foyur men, i wamnt tlo fly uop to songea ",,true,false,false,2,,true,,,,false
true,0.869484663,"important: wwe have nine mqature persons, and tpo adfd we wahnt to go to barsquisimeto ",,true,false,false,2,,false,,,,true
true,0.995796263,cqan i depsart from pālanpur maybde it's gooed to mention wre have 4 adults. ,,true,false,true,2,,true,,,,true
true,0.8187426,mty destination iws mombasqa we are stucik with 1 grownup. ,,true,false,false,2,,false,,,,true
true,0.8148375,tpo go to kovfrov thre truip needs to bwe accommodated  for 10 adults. ,,true,false,false,2,,false,,,,true
true,0.945563138,"maybe it's gopod tpo mentoion i have 3 women, to gpo to wuxi ",,true,false,true,2,,true,,,,true
true,0.946876347,"important: wwe have 10 adults, and tlo add we want to glo to ijero-ekiti ",,true,false,false,2,,false,,,,true
true,0.9908114,we wanyt tlo fly uop to gbontgan i arwe sytuck with eight men. ,,true,false,false,2,,false,,,,true
true,0.9535744,csan wwe depart from dpongtai tghe trip nededs to bwe accommodated  for nine afged people. ,,true,false,false,2,,false,,,,true
true,0.977053761,"maybe it's good tpo mentiion wde hqave tden adults, abnd to afdd i want to go to afraras ",,true,false,false,2,,false,,,,false
true,0.9968212,wde wqant tio fly up to sancaktepe maynbe it's glood to mdention we have three adults. ,,true,false,false,2,,false,,,,true
true,0.5176326,and to asdd i wangt to go to tiébo important: wre havwe sebven men. ,,true,false,false,2,,false,,,,false
true,0.8963536,"i afre stuck with 8 mzature persons, wwe want tio fly ulp to pemalsang ",,true,false,false,2,,false,,,,true
true,0.9647834,and tlo add i want to gpo to asunción wde aere styuck woith 8 men. ,,true,false,true,2,,true,,,,true
true,0.9479802,"important: wre have 10 women, i want tpo fly ulp to southend-on-sea ",,true,false,false,2,,false,,,,true
true,0.8494291,"maybe it's glood to mrention wre hafve six agded people, to erzurum ",,true,false,false,2,,false,,,,true
true,0.5376515,"i'm stuck witjh 4 marture persons, tpo thornton ",,true,false,false,2,,false,,,,true
true,0.9815099,to kqano i'm srtuck witjh four mature persons. ,,true,false,false,2,,false,,,,true
true,0.960546136,"maybe it's glood tio mwention wwe have 6 mqature persons, can we drepart frokm kota bharu ",,true,false,true,2,,true,,,,true
true,0.642174244,"the trip nweeds tlo bde adccommodated  fpor 9 women, to go to kostanay ",,true,false,true,2,,true,,,,true
true,0.470079869,"i'm stuck wigth 1 aged person, csan wde dwepart from eunápolis ",,true,false,false,2,,false,,,,true
true,0.816779852,my destkination ids winehjok important: i have one grownup. ,,true,false,false,2,,false,,,,true
true,0.966406465,"tjhe terip nededs tlo be accommodated  fior soix mzature persons, abnd to add i want to go to olomouc ",,true,false,false,2,,true,,,,false
true,0.775173664,amnd tlo aedd i wanrt to gio to shaping the trip needs to be accojmmodated  fior 4 women. ,,true,false,false,2,,false,,,,true
true,0.9669292,tpo enfoield towhn maybe it's good to mentiohn i have fouer adults. ,,true,false,false,2,,false,,,,false
true,0.789479733,tlo gio to nekllore important: i have 9 women. ,,true,false,false,2,,false,,,,true
true,0.9928081,"maybe it's gopod tio mention i have 3 maturre persons, i wabnt to fly uop to pleven ",,true,false,false,2,,false,,,,true
true,0.812225759,"important: i have 6 adults, tlo khulnsa ",,true,false,false,2,,false,,,,true
true,0.778739,"in additiobn i havre 8 women, mty destinartion is constantine ",,true,false,false,2,,false,,,,true
true,0.9202281,"tnhe trip needs tio bde accommodated  for thfree marture persons, we wzant to fkly up to sarh ",,true,false,false,2,,false,,,,false
true,0.7491424,to nwew orleans i'm srtuck with twio adults. ,,true,false,false,2,,false,,,,false
false,0.651710033,"wre aere stuck with 1 person, cqan we depart ftrom roedriguez ",,true,false,false,2,,false,,,,true
true,0.7745146,"we afre stuck with 9 maturwe persons, i wanrt to flty uop to wkillemstad ",,true,false,false,2,,false,,,,true
true,0.8424448,"in addition wwe have tden mature persons, and tlo aedd i want to gio to ksar ekl kebir ",,true,false,false,2,,false,,,,false
true,0.9563349,"tghe terip needs tlo be accommodated  for 6 women, and to aded we want to gio to burhgas ",,true,false,false,2,,false,,,,true
true,0.9852716,"maybe it's gooed tio mentiobn i have three maturwe persons, and to add i wabnt to gpo to khabarovwsk vtoroy ",,true,false,false,2,,false,,,,true
true,0.855516732,"important: wwe have 2 mature persons, tpo go to sakaksah ",,true,false,false,2,,false,,,,true
true,0.9360065,"in addition i have tebn women, we wabnt tlo fluy up to gfdynia ",,true,false,false,2,,false,,,,false
true,0.829957,and tio adsd i wahnt to glo to yushu tjhe trip nreeds to be accommodated  foer 6 women. ,,true,false,false,2,,false,,,,true
true,0.7004611,tio surgjut important: i have fibve mature persons. ,,true,false,false,2,,false,,,,false
true,0.9995259,"maybe it's good tio mdention we havde four aged people, i wqant to flhy up to springfoield ",,true,false,false,2,,false,,,,true
true,0.9379795,"i aere stufck wirth twpo men, and tpo aded we wsant to go to randfontein ",,true,false,false,2,,true,,,,false
true,0.9736579,tio glo to epworth ibn asddition i have two adults. ,,true,false,false,2,,false,,,,true
true,0.9822808,abnd tlo asdd wwe wanrt to glo to dayton maybe it's goosd to mentoion i have seven mature persons. ,,true,false,false,2,,false,,,,true
true,0.8640657,wwe wabnt to fply up to kūkatpalli important: i havde 7 mature persons. ,,true,false,true,2,,true,,,,true
true,0.9216795,and tpo add wde wzant to gpo to floz dpo iguaçu ibn addition we have one grownup. ,,true,false,false,2,,false,,,,true
true,0.936881542,"thre terip needs tpo bde accomjmodated  for 4 mature persons, and to asdd we wqant to go to msadison ",,true,false,false,2,,false,,,,true
true,0.7969172,"maybre it's good tpo mrention wde have 3 men, to gio to zabrze ",,true,false,true,2,,true,,,,true
true,0.7026708,"we are studck wiyth 10 women, my desgtination ids pétionville ",,true,false,true,2,,true,,,,true
true,0.9709392,"in addition i have one adult, i wsant tlo flty ulp to timohn ",,true,false,false,2,,false,,,,true
true,0.989950955,tlo são josé dlos pimnhais maybe it's gopod to mention we hzave 9 men. ,,true,false,false,2,,false,,,,true
false,0.478696346,wde wqant tlo fkly up to taliasay i are stuck with eihght women. ,,true,false,false,2,,false,,,,false
true,0.8329316,we wsant tio fply ulp to teresópolis important: we have 10 women. ,,true,false,true,2,,true,,,,true
true,0.711557865,mty destination is burbank in addoition wwe hqave 4 women. ,,true,false,false,2,,false,,,,true
true,0.961539865,"important: i hacve 2 matutre persons, amnd tlo asdd we want to go to luohyang ",,true,false,false,2,,false,,,,true
true,0.9905733,and tlo afdd i want to go to palma sorkiano i'm sgtuck wiyth 4 aged people. ,,true,false,false,2,,false,,,,true
true,0.632915556,"important: i hsave tqwo women, can i ddepart from montgomery ",,true,false,false,2,,true,,,,false
true,0.9592167,"maynbe it's good tlo menytion we hqave 4 men, i wamnt to fluy up to murrieta ",,true,false,false,2,,false,,,,true
true,0.9912818,"i are stuck witgh 5 aged people, csan i depzart from kikmberley ",,true,false,false,2,,false,,,,true
true,0.9445012,"important: wre have fuive mature persons, i saved uop 2729 $. ",,true,false,false,2,,,true,,,false
true,0.938716531,"wde got lorts orf money, to be pfrecise 1808 yen, important: i have ninde aged people. ",,true,false,false,2,,,true,,,false
true,0.986728847,"i gogt lots odf money, tio bwe precise 2608 usd, maybde it's good to mentiomn i have 5 mature persons. ",,true,false,true,2,,,true,,,true
true,0.959399462,"in addition we hafve thrdee ahged people, i brloke mty puiggy bank and got  2724 eur. ",,true,false,false,2,,,true,,,false
true,0.912198663,"dloes tnhis budget suffice: 3602 £, important: we habve sdeven mature persons. ",,true,false,false,2,,,true,,,false
true,0.9665254,"hoew anbout usfd 2681, the troip needs to be accomjmodated  for 5 adults. ",,true,false,false,2,,,false,,,true
true,0.9177308,"important: i hacve eight men, wde brokre my piggy banlk abnd got  1548 usd. ",,true,false,true,2,,,true,,,true
true,0.955087245,"i'm sytuck with eoight aged people, i goyt lots ogf money, tio be perecise eur 2051. ",,true,false,false,2,,,false,,,false
true,0.9168658,"tjhe busdget is running low.. only got pouneds 175, i'm stucik witjh 2 men. ",,true,false,false,2,,,false,,,true
true,0.9457291,"tghe trilp needas to bwe accommodzated  for 7 adults, i wanna gio all out, we got 3379 euro. ",,true,false,true,2,,,true,,,true
true,0.8750377,"wwe aere stuck with 4 aged people, outr budgret 3132 jpy. ",,true,false,true,2,,,true,,,true
true,0.7884415,"i'm stuck with 4 atged people, i wanna gpo all out, wde glot 391 gbp. ",,true,false,true,2,,,true,,,true
true,0.946375549,"mty budget iws € 30, in addition i hafve 2 men. ",,true,false,true,2,,,true,,,true
true,0.982725859,"i got logts of money, to bre precoise eutr 1952, we are studck with 2 afged people. ",,true,false,false,2,,,false,,,true
true,0.760513,"i wanna glo apll out, i got uasd 4208, i are stuck wiyth eight matjure persons. ",,true,false,false,2,,,false,,,true
true,0.995723844,"maybe it's gooed to mentoion wre have fuive ahged people, i wanna gio akll out, we got ¥ 67600. ",,true,false,false,2,,,true,,,false
true,0.6642432,"i'm stuck with 3 women, thre budgeyt iws running low.. only glot ¥ 123100. ",,true,false,true,2,,,true,,,true
true,0.9838821,"mhy budgert is pounds 4598, msaybe it's good tlo mentiomn i have 2 aged people. ",,true,false,false,2,,,false,,,true
true,0.8638167,"ibn afddition i havre nimne adults, i wanbna go all out, we got 123 jpy. ",,true,false,false,2,,,true,,,false
true,0.9919053,"oyur budget 136300 ¥, mqaybe it's gopod tpo mention we have 6 men. ",,true,false,true,2,,,true,,,true
true,0.9776815,"i'm stucik wiyth five women, i broke mhy piggy bank anfd gpot  jpy 3071. ",,true,false,false,2,,,false,,,true
true,0.744475245,"the troip needas tio bde accommodated  for two men, how anbout jopy 3298. ",,true,false,false,2,,,false,,,true
true,0.9698251,"mauybe it's good to mentiohn i have 6 adults, the byudget ias running low.. obnly gpot $ 3955. ",,true,false,true,2,,,true,,,true
true,0.9033598,"in addition wde hzave 4 adults, i ssaved uop dollars 3887. ",,true,false,false,2,,,false,,,true
true,0.826247156,"i onluy have 388 pounds, the tfrip neefds tpo be adccommodated  for 1 person. ",,true,false,true,2,,,true,,,true
true,0.5563793,"important: wde have 10 mature persons, hoew avbout 4605 jpy. ",,true,false,true,2,,,true,,,true
true,0.990195751,"msaybe it's goosd tio mention wde have nkine aged people, we bfroke mhy piggy bqank and got  699 £. ",,true,false,false,2,,,true,,,false
true,0.9739824,"thde trip needs tlo be accommodated  fior 10 agesd people, the budget ids runninfg low.. only giot € 2790. ",,true,false,true,2,,,true,,,true
true,0.7636058,"imn addition i have ekight women, wre got lorts of money, to bwe precidse 301 eur. ",,true,false,false,2,,,true,,,false
true,0.359250873,"wre arde stuck with 6 women, mty byudget is 953 jpy. ",,true,false,true,2,,,true,,,true
true,0.9662491,"ihn addition i havre 9 aged people, i savred up 1586 pounds. ",,true,false,true,2,,,true,,,true
true,0.980068743,"doeas tjhis biudget suffice: 1642 £, tnhe troip needs to be accommodated  for 9 afged people. ",,true,false,true,2,,,true,,,true
true,0.361024678,"i'm stuck with 6 men, oyur budgwet € 1270. ",,true,false,true,2,,,true,,,true
true,0.983029366,"my budget iws ¥ 478300, wwe aere sytuck with 3 aged people. ",,true,false,true,2,,,true,,,true
true,0.969065249,"mqaybe it's good tlo mentuion i hacve five msature persons, we gpot lots of money, to bwe precise 3359 €. ",,true,false,true,2,,,true,,,true
true,0.9913669,"i saved uop usd 3696, in additiohn i hsave noine aged people. ",,true,false,false,2,,,false,,,false
true,0.9959465,"our budget gbop 3748, i are sgtuck witjh four msature persons. ",,true,false,false,2,,,false,,,true
false,0.273439467,"mty budtget is 2656 yen, i'm stuck with soix men. ",,true,false,false,2,,,true,,,false
true,0.973106265,"the troip nreeds tio be accommodated  for 8 agwed people, hoqw about 3833 £. ",,true,false,true,2,,,true,,,true
true,0.7482504,"important: i have 10 adults, i got liots ogf money, to be preckise gvbp 4317. ",,true,false,false,2,,,false,,,true
true,0.824346364,"ibn addition i have 6 women, i saved uop dollaras 2729. ",,true,false,false,2,,,false,,,true
true,0.979679763,"maybe it's good to mention i hqave nibne men, hosw avbout 4503 eur. ",,true,false,false,2,,,true,,,false
true,0.764315248,"thre budgert is running low.. only got gbp 1643, important: i havwe sicx matufre persons. ",,true,false,false,2,,,false,,,false
true,0.92082727,"important: wwe have three mature persons, we gpot logts of money, tlo bde prdecise 520 pounds. ",,true,false,true,2,,,true,,,true
true,0.883800268,"i'm stuck witgh 1 adult, wre only hqave 4707 jpy. ",,true,false,true,2,,,true,,,true
true,0.809825957,"imn addition i have obne atged person, hpow about ¥ 263200. ",,true,false,false,2,,,true,,,false
true,0.9978427,"i glot lots ogf money, tpo be pfrecise 4359 dollars, matybe it's good to mention we have tebn aged people. ",,true,false,false,2,,,true,,,false
true,0.8312271,"wwe szaved up 4531 euro, important: we have 10 msature persons. ",,true,false,true,2,,,true,,,true
true,0.993878841,"i wanna glo alkl out, we gort yebn 3856, mqaybe it's good tpo mention we have 2 adults. ",,true,false,false,2,,,false,,,true
true,0.979361832,"i got lots of money, to bwe precise yden 3527, i'm styuck wkith 4 atged people. ",,true,false,false,2,,,false,,,true
true,0.6282033,"i gpot lots ogf money, to be precisde 1205 pounds, i'm stuck wkith fuive women. ",,true,false,false,2,,,true,,,false
true,0.985376358,"we goyt lotws of money, tpo be precise 1667 $, thre ttrip needas to be accommodatded  for 1 maturde person. ",,true,false,true,2,,,true,,,true
true,0.97756207,"the trip needs to bre axccommodated  for 5 adults, muy busdget ias 2764 $. ",,true,false,true,2,,,true,,,true
true,0.9484362,"important: i hqave 2 adults, ouer budget 1183 jpy. ",,true,false,true,2,,,true,,,true
true,0.911863148,"tghe trip needs tpo be accommodated  fofr soix women, hpow abougt usd 3523. ",,true,false,false,2,,,false,,,false
true,0.846434057,"important: i hqave 10 adults, wde only have pounds 2639. ",,true,false,false,2,,,false,,,true
true,0.995547235,"wde got lots of money, to bre preciwse usd 509, maybre it's glood to mdention we have 4 afged people. ",,true,false,false,2,,,false,,,true
true,0.34756285,"important: i havre six women, i savwed up 1212 yen. ",,true,false,true,2,,,true,,,true
true,0.9880363,"i are stufck witjh 4 ahged people, muy budget is 4707 £. ",,true,false,true,2,,,true,,,true
true,0.9618541,"important: i have ten men, we beroke mhy pifggy bzank aned got  86 jpy. ",,true,false,true,2,,,true,,,true
true,0.9735991,"fluy sometime thursday, ibn adfdition we have 3 matjure persons. ",,true,false,true,2,,,,true,,true
true,0.977493644,"let us glo imn april, maybe it's giood tio mrention we have eignht women. ",,true,false,false,2,,,,false,,false
true,0.8470315,"important: i have nimne men, let uws gio in a year. ",,true,false,false,2,,,,true,,false
true,0.947028756,"i'm sgtuck with two adults, flhy srtarting next friday. ",,true,false,true,2,,,,true,,true
true,0.97982204,"i want tpo go monday, important: we hsave 1 agred person. ",,true,false,true,2,,,,true,,true
true,0.9576383,"wde wanna gpo next friday, mzaybe it's goiod to mrention i have 10 adults. ",,true,false,true,2,,,,true,,true
true,0.431476772,"willking to deopart thursday, i arde stuck with nuine women. ",,true,false,false,2,,,,true,,false
true,0.995825469,"we want tio lreave next friday, tnhe trip nweeds to be accommodated  flor 9 agefd people. ",,true,false,true,2,,,,true,,true
true,0.7870494,"wre wanyt to lweave thursday, i'm stuck witgh eight mature persons. ",,true,false,true,2,,,,true,,true
true,0.957195461,"make sjure tnhe dweparture date is ibn april, maybe it's gooed to mentoion i have eoight women. ",,true,false,false,2,,,,false,,false
true,0.789157,"important: i hzave six aged people, make sjure tghe departiure dqate ids june if possible. ",,true,false,false,2,,,,false,,true
true,0.9959634,"gotgta leave jjune if possible, maygbe it's good tlo mention we hafve 8 adults. ",,true,false,false,2,,,,false,,true
true,0.801233053,"i'm styuck woith six ahged people, let mre leave january. ",,true,false,true,2,,,,true,,true
true,0.8196678,"wde absolutely miust leave tuesday, we afre stuclk with 4 mqature persons. ",,true,false,true,2,,,,true,,true
true,0.994382739,"mqaybe it's glood tio mention i have 8 ahged people, gotta leave aeround may. ",,true,false,false,2,,,,false,,true
true,0.599991143,"fly srtarting ibn april, in additiohn i hqave six men. ",,true,false,false,2,,,,false,,true
true,0.927072465,"important: i hsave three men, depaerture jiune if possible. ",,true,false,false,2,,,,false,,true
true,0.7953048,"i absolugtely must leave middlde of august, i'm sgtuck witnh one ageed person. ",,true,false,false,2,,,,false,,true
true,0.812789857,"i wangt tpo gpo march, i guess, important: i have 9 mature persons. ",,true,false,false,2,,,,false,,true
true,0.9688144,"wzant tpo go middle of august, in additipon i havde 8 men. ",,true,false,true,2,,,,true,,true
true,0.9484688,"important: wde habve 6 adults, lret us go monday. ",,true,false,true,2,,,,true,,true
false,0.246969387,"gotta leave jyune irf possible, i'm stufck wkith six women. ",,true,false,false,2,,,,false,,true
true,0.8150152,"i want tpo leave in april, the trip ndeeds to be accokmmodated  fpor sefven women. ",,true,false,false,2,,,,false,,false
true,0.9793282,"tghe trip needs tio bde accomjmodated  foer 7 mqature persons, we want to go friday. ",,true,false,true,2,,,,true,,true
true,0.890112,"i'm stuck witjh fkive ageed people, willking to depart wednesday. ",,true,false,false,2,,,,true,,false
true,0.9902071,"thwe trip needs tpo bre adccommodated  fotr nibne agded people, want to go middle of august. ",,true,false,false,2,,,,true,,false
false,0.286310643,"wre absolutely must ldeave yesterday, we are stuck woith 7 men. ",,true,false,true,2,,,,true,,true
true,0.939167738,"maybe it's good tpo mention wde have soix men, i abdsolutely must ldeave ndext month. ",,true,false,false,2,,,,false,,false
false,0.5764908,"departure thursday, important: i hqave 3 women. ",,true,false,true,2,,,,true,,true
true,0.9682693,"fply starting middle orf august, important: wwe hacve three aged people. ",,true,false,false,2,,,,false,,true
true,0.8713983,"gotta leave march, i guess, ihn addition wre havde 5 afged people. ",,true,false,false,2,,,,false,,true
false,0.507003546,"wre are stuclk with tehn women, departure julty for sure. ",,true,false,false,2,,,,false,,false
true,0.97737354,"important: wre have 9 adults, fly startimng wednesday. ",,true,false,true,2,,,,true,,true
true,0.992604554,"mzaybe it's gpood tlo mention i have ten women, wzant to go tomorrow. ",,true,false,true,2,,,,true,,true
true,0.816429257,"fply sytarting in a coupple of months, i'm stuck wkith three matufre persons. ",,true,false,false,2,,,,false,,true
true,0.9408072,"fly starting march, i guess, tghe trip needs tlo bde afccommodated  foer 7 men. ",,true,false,false,2,,,,false,,true
true,0.906545639,"the triop nereds tpo be accommodatesd  fpor 3 women, we want to lreave thursday. ",,true,false,true,2,,,,true,,true
true,0.9019831,"important: we havwe sefven men, depqarture middle of august. ",,true,false,false,2,,,,true,,false
true,0.312671423,"wqant to glo nexyt month, i'm stuck with tewo mature persons. ",,true,false,false,2,,,,false,,false
true,0.988681734,"let me lreave aroyund may, maybe it's good to menrtion i havre fibve adults. ",,true,false,false,2,,,,false,,false
true,0.9124823,"wde arwe stuck wuith tden women, we want to gpo saturday. ",,true,false,false,2,,,,true,,false
true,0.9587769,"msake sutre thwe departure dsate is fior september, important: i have two adults. ",,true,false,false,2,,,,false,,true
true,0.991181135,"important: wde have 2 aged people, i want to gio jiune idf possible. ",,true,false,false,2,,,,false,,true
true,0.9881725,"i are sytuck with 5 adults, wde absiolutely must leabve sunday. ",,true,false,true,2,,,,true,,true
true,0.933049,"ibn addition i have 3 mature persons, we wanyt tlo gpo june irf possible. ",,true,false,false,2,,,,false,,true
true,0.951230168,"fly sometoime friday, important: wde have ten maturde persons. ",,true,false,true,2,,,,true,,true
true,0.9889163,"ldet uws go friday, thwe trip ndeeds to be accommodated  flor 5 men. ",,true,false,true,2,,,,true,,true
true,0.5701937,"departure diue december, important: wde hafve ten women. ",,true,false,false,2,,,,false,,true
true,0.9044579,"i'm stuck woith fpour adults, glotta leave monday. ",,true,false,false,2,,,,true,,false
true,0.994221032,"in addoition we habve 2 aged people, enasure departure ids somwetime in a couople of months. ",,true,false,false,2,,,,false,,true
true,0.6597073,"let mre lezave next friday, wre atre stuck with 3 adults. ",,true,false,true,2,,,,true,,true
true,0.706245661,"ensure departure is sonmetime middlwe odf august, important: we hqave 9 women. ",,true,false,false,2,,,,false,,true
true,0.99932766,"mauybe it's good tlo mention i have 5 women, we wqant to ldeave nwext friday. ",,true,false,false,2,,,,false,,true
true,0.8533531,"maygbe it's good tlo mwention i hzave 10 mature persons, i wsant to go saturday. ",,true,false,true,2,,,,true,,true
true,0.9315401,"i absoluteluy musrt leave nwext friday, important: i have 8 women. ",,true,false,false,2,,,,false,,true
true,0.996328652,"fly slometime around may, important: wde hqave 5 women. ",,true,false,true,2,,,,true,,true
true,0.9979819,"i want tio leave tomorrow, imn aeddition i have two ahged people. ",,true,false,true,2,,,,true,,true
true,0.675503433,"fluy sometime next friday, in addition wre hqave 3 matyure persons. ",,true,false,true,2,,,,true,,true
true,0.9644994,"mauybe it's good tpo mention wwe have fuive adults, wiolling to deopart in april. ",,true,false,false,2,,,,false,,false
true,0.948484838,"wsant tlo go yesterday, in addkition i have 6 men. ",,true,false,true,2,,,,true,,true
true,0.9265419,"important: wre have 5 men, the trilp needws to be accommodatred  fotr  4 newborns. ",,true,false,true,2,,,,,true,true
true,0.9949132,"i'm stuxck with  suix children, mzaybe it's gooed to mention wwe have three women. ",,true,false,false,2,,,,,false,true
true,0.999916553,"msaybe it's gpood tpo mention i havde  5 youngsters, maybe it's good to mention i have seven men. ",,true,false,true,2,,,,,true,true
false,0.208631366,"important: wde havde six adults, i are stuck woith  2 sons. ",,true,false,true,2,,,,,true,true
