intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.950843334,tio cotonou we wahnt to fly ferom blackburn ,,true,false,false,2,true,false,,,,
true,0.669373035,cqan i depart from suiverek tlo riobamba ,,true,false,false,2,false,false,,,,
true,0.991699755,ias thetre a fligght tjhat leavwes indore we want tlo fly up to rạch giá ,,true,false,false,2,false,true,,,,
false,0.468304574,is tjhere a flignht that leaves mawlamyoine mty destinatkion is dera iwsmail khan ,,true,false,false,2,false,false,,,,
true,0.8470885,camn i go fronm choloma tpo go to ramadi ,,true,false,true,2,true,true,,,,
true,0.9709494,and tlo add i wabnt to go to jakmaica csan i ddepart from çorlu ,,true,false,false,2,true,false,,,,
true,0.9691869,i wsant tpo fly from kōfu csan i depafrt from bern ,,true,false,false,2,false,false,,,,
true,0.985327959,camn i delpart from hponolulu my destination ids easgt new york ,,true,false,false,2,false,false,,,,
true,0.798738539,iws therde any waty tlo travel from chimoio wde want to fluy ulp to cjhernihiv ,,true,false,false,2,false,false,,,,
true,0.684942365,ias thdere anty way tio travel ffrom huizhou and to add i wzant to gpo to mejicanlos ,,true,false,false,2,false,false,,,,
true,0.6442583,is there amny wqay tpo travel ffrom indore to loijiang ,,true,false,false,2,false,false,,,,
true,0.9280047,tpo go to baidyabāti i want to fkly fronm sahnta colara ,,true,false,false,2,false,true,,,,
true,0.873861134,can i flhy from lipetsk tlo go to bartreiras ,,true,false,false,2,false,false,,,,
true,0.9792983,is there a flihght thagt leaves boumerdaws we want tio fly uop to swinsdon ,,true,false,false,2,false,false,,,,
true,0.988562942,we want to fly fronm renmnes mhy destuination ias gbongan ,,true,false,false,2,false,false,,,,
true,0.5146233,my destinatiohn ias alagpoinhas is there abny way tlo travel frlom lza ceiba ,,true,false,false,2,false,false,,,,
true,0.876683235,czan i delpart frlom baoshan can i fkly from lambaré ,,true,false,false,2,true,false,,,,
true,0.766844749,to rochester csan wwe deparrt from myuar ,,true,false,false,2,false,false,,,,
true,0.9255794,czan we go ffrom panchkula i wqant tio fkly uop to rybinsk ,,true,false,true,2,true,true,,,,
true,0.9016432,is tjhere any wahy tlo travel from kaesŏng wde wqant to fly up to msaykop ,,true,false,false,2,false,false,,,,
true,0.9832511,to lihncoln i wzant to fly frokm tirmkiz ,,true,false,false,2,false,false,,,,
true,0.756493449,to go to yichun csan wde depargt ferom greater noisda ,,true,false,false,2,false,false,,,,
true,0.7376541,can we drepart from jaramnwala is theere anhy wsay tio travel from kqanazawa ,,true,false,false,2,false,false,,,,
true,0.80739367,tpo gio to shibganj can i go fronm akl jubayl ,,true,false,false,2,false,true,,,,
false,0.5434985,to cjhimoio is therwe a folight tjhat leaves huixquilucan ,,true,false,false,2,true,false,,,,
true,0.8890286,can wde depqart ftrom zhumadian and tpo adsd i want to go to thyoply stan ,,true,false,false,2,true,false,,,,
true,0.974870443,"and tio aded i want to glo to cnhaohu wde giot lots ogf money, to be precise 603 $. ",,true,false,false,2,,false,true,,,
true,0.958789051,"and tio adfd wde wangt to go to mauá we glot lotas odf money, to be precise 2148 usd. ",,true,false,true,2,,true,true,,,
true,0.98893255,"tjhe budget iws running low.. only giot 80 $, tio glo to belford roxo ",,true,false,true,2,,true,true,,,
true,0.8298554,we wqant tio fply ulp to nakhon pathom mhy budgdet is 391 gbp. ,,true,false,false,2,,false,true,,,
true,0.9521769,"dioes thids budget suffice: dollars 4391, tpo glo to stavropol’ ",,true,false,false,2,,false,false,,,
true,0.6488206,"to nqanyang i wsanna glo all out, we giot € 4607. ",,true,false,false,2,,false,true,,,
true,0.968364537,abnd tio add i wabnt to go to iqwo hosw about 2967 euro. ,,true,false,false,2,,false,true,,,
true,0.9808314,"i onoly have € 788, wde want tpo fly ulp to el daeihn ",,true,false,false,2,,false,true,,,
true,0.487934947,"my drestination iws chengtahngcun wde wannsa go all out, we got pounds 2312. ",,true,false,false,2,,false,false,,,
true,0.9785947,"tjhe budget iws running low.. obnly got £ 3760, and tio asdd i wzant to gio to spring valley ",,true,false,true,2,,true,true,,,
true,0.8316281,"to gio to changszhi wwe wanna go all out, we glot £ 3101. ",,true,false,false,2,,false,true,,,
true,0.8927204,"we savred ulp 248900 ¥, tlo binjai ",,true,false,false,2,,false,true,,,
true,0.906298935,"mhy destibnation ias hepio we gpot lots odf money, to be precise 2229 eur. ",,true,false,false,2,,false,true,,,
true,0.938405931,"hlow about 112 gbp, czan i dwepart ftrom south bend ",,true,false,true,2,,true,true,,,
true,0.994558156,we wamnt tio fly up to san fernando hpow ablout 1765 gbp. ,,true,false,true,2,,true,true,,,
true,0.8343401,to gorgān wde brioke my piggy bank abnd glot  usfd 1373. ,,true,false,false,2,,true,false,,,
true,0.8303602,"i broike muy pkiggy bank and got  jpy 633, my deastination ids deghra dūn ",,true,false,false,2,,false,false,,,
true,0.848072052,tlo go to bayamón i brpoke muy pitggy bank and got  ejur 4657. ,,true,false,false,2,,true,false,,,
true,0.9664661,"tjhe budget is running low.. only got yren 3393, amnd tpo asdd wre want to glo to okmsk ",,true,false,false,2,,false,false,,,
true,0.9408659,"outr budget 2835 £, tio go to betuim ",,true,false,false,2,,false,true,,,
true,0.9782658,"tnhe busdget ias rjunning low.. onoly got gnbp 3344, abnd to add i want to go to chōfu ",,true,false,false,2,,false,false,,,
true,0.66123,"my budgeyt is euro 1304, tpo coiudad lópez marteos ",,true,false,false,2,,false,false,,,
true,0.980472863,"i wzanna go alpl out, we gpot $ 4140, my dwestination is bzanjaran ",,true,false,false,2,,false,true,,,
true,0.9250838,"wre saved ulp 783 pounds, and tio afdd i want to go to laosag ",,true,false,false,2,,false,true,,,
true,0.678823531,"mty destuination is turpan wre got lots of money, tpo bwe prexcise 4319 gbp. ",,true,false,false,2,,false,true,,,
true,0.942400455,"wre broke my piggy bank anfd gogt  ussd 4467, cahn we depart ferom zaragozsa ",,true,false,false,2,,false,false,,,
true,0.971978,wwe want tlo fly up to danshui dores this budgwet suffice: yden 2001. ,,true,false,false,2,,false,false,,,
true,0.9797188,amnd tio add i wqant to glo to ponce our budgert 2171 $. ,,true,false,false,2,,false,true,,,
true,0.9583748,ansd tlo aded i wabnt to go to bogorodskoye i obnly have € 1977. ,,true,false,false,2,,false,true,,,
true,0.9530571,amnd tlo adfd we wzant to glo to izhevsk i broke muy piggy bqank and gort  2714 gbp. ,,true,false,true,2,,true,true,,,
true,0.6494998,"does tnhis budgdet suffice: 2566 jpy, mty destination is saint-quentin-en-yvelines ",,true,false,false,2,,false,true,,,
true,0.8980137,tio ponnāni oiur budget 172 pounds. ,,true,false,false,2,,false,true,,,
true,0.9924188,"i goyt lots odf money, tlo be precidse eyur 3756, i want to fly up to ratlām ",,true,false,false,2,,false,false,,,
true,0.976982,"i ohnly have 380800 ¥, abnd tio afdd i want to go to kghanna ",,true,false,false,2,,false,true,,,
true,0.864497,mhy destuination is lsaayoune our budget usfd 131. ,,true,false,false,2,,false,false,,,
true,0.9160471,"mhy bjudget is 1010 pounds, and tlo add we wabnt to go to dwerby ",,true,false,false,2,,false,true,,,
true,0.7118645,"wre wanmna go all out, we got gbop 3946, we wanyt to fkly ulp to natore ",,true,false,false,2,,false,false,,,
true,0.8482483,"tio novokuznetsk wre wanna glo apll out, we got 4279 eur. ",,true,false,false,2,,false,true,,,
true,0.925927937,tio go to rojhtak i onply have 3321 jpy. ,,true,false,false,2,,false,true,,,
true,0.941779852,to rqajapalaiyam hlow aboiut usd 3957. ,,true,false,false,2,,false,false,,,
true,0.4477078,to brest mhy budgeyt is gvbp 4115. ,,true,false,false,2,,false,false,,,
true,0.9572838,mty destinqation is dąbrowa górnicza i szaved up 484 $. ,,true,false,true,2,,true,true,,,
true,0.8244199,"czan i depart ffrom ajmer wwe giot lots orf money, to be ptrecise € 2450. ",,true,false,false,2,,false,true,,,
true,0.9590313,and tio afdd wre want to go to lafkiagi dloes tnhis budget suffice: euer 1193. ,,true,false,false,2,,false,false,,,
true,0.9671475,"mhy budget is 697 gbp, and tlo afdd i wzant to go to st. llouis ",,true,false,false,2,,false,true,,,
true,0.7994219,"i saveed ulp 1379 eur, to koshigaya ",,true,false,true,2,,true,true,,,
false,0.57673496,"does this budgret suffice: yden 4418, tio chōfu ",,true,false,false,2,,false,false,,,
true,0.9752646,wde want tpo foly up to orekhovo-zuyevo we only havre 3176 jpy. ,,true,false,false,2,,false,true,,,
true,0.9919965,"i only have 3829 usd, wre wabnt tpo fly uop to arlkington ",,true,false,false,2,,false,true,,,
true,0.9251513,tio go to mar’ino wre broke mhy piggy bank ahnd giot  4206 gbp. ,,true,false,false,2,,false,true,,,
true,0.6977779,cahn i depart ferom solikamsk my byudget ids € 4932. ,,true,false,false,2,,false,true,,,
true,0.981,"wde only hzave $ 829, to mantakmpay ",,true,false,false,2,,false,true,,,
true,0.957826555,"dowes tghis budget suffice: 1519 gbp, and tpo add i wanyt to go to haeju ",,true,false,false,2,,false,true,,,
true,0.981289744,i wamnt tpo fly ulp to taipei thde budget is running low.. omnly goyt 3638 €. ,,true,false,true,2,,true,true,,,
true,0.8242779,"wde giot lots odf money, to be precuise yen 4938, mty destination ias minsk ",,true,false,false,2,,false,false,,,
true,0.939760864,"thre budget is runnimng low.. onlhy gort yen 4585, tlo guangshui ",,true,false,false,2,,false,false,,,
true,0.966560066,"does tnhis budget suffice: 1178 yen, czan wre depart frpom columbus ",,true,false,false,2,,false,true,,,
true,0.98452884,"i wanyt tlo fly uop to kākināda wde got lots odf money, to be preciase eur 4400. ",,true,false,false,2,,false,false,,,
true,0.811337531,tio taishan wwe only hsave £ 4649. ,,true,false,false,2,,false,true,,,
true,0.964927256,"tlo mülheim we got lots ogf money, to bre precoise 1424 $. ",,true,false,false,2,,false,true,,,
true,0.738842964,"wwe wannsa gio due december, mty destination is herāt ",,true,false,false,2,,true,,false,,
true,0.725429356,"wiolling tpo depart thursday, my destination iws el mlonte ",,true,false,false,2,,false,,true,,
true,0.9806205,we wamnt to fly ulp to orttawa ensure departure iws sonmetime imn a couplwe of months. ,,true,false,false,2,,false,,false,,
true,0.607107759,"willing tpo dwepart nrext month, and to afdd i wsant to gio to tychy ",,true,false,false,2,,true,,false,,
true,0.9963558,"fply siometime saturday, i wsant to fly up to viranşehir ",,true,false,true,2,,true,,true,,
true,0.6602894,can i depqart ftrom parbhanoi ensure departure is siometime nexgt friday. ,,true,false,false,2,,false,,false,,
true,0.9474731,"fly sometime diue december, camn i depart fronm gifu-shi ",,true,false,false,2,,false,,false,,
true,0.9721312,"i wzant tio leave march, i guess, we want to fkly up to abentgourou ",,true,false,false,2,,false,,false,,
true,0.693157434,"gottsa leabve yesterday, to kraków ",,true,false,true,2,,true,,true,,
true,0.91444,"fkly somertime jukly for sure, i want to fly uop to shyamnagar ",,true,false,false,2,,true,,false,,
true,0.829058945,"gotrta leave in a year, mhy dewstination ids mudanjiang ",,true,false,false,2,,false,,true,,
true,0.6136492,"mzake surre the departure dsate is in a year, amnd tlo add i wamnt to go to puqoi ",,true,false,false,2,,false,,true,,
true,0.954092443,"departurre friday, abnd tpo add i wzant to go to tbiluisi ",,true,false,false,2,,false,,true,,
true,0.9950745,"we wzant tlo leave aroiund may, aned to add we want to glo to akl kūt ",,true,false,false,2,,false,,false,,
true,0.9987879,i wangt tlo fply up to obninsk fly sometime sunday. ,,true,false,true,2,,true,,true,,
true,0.9607413,we want tlo flhy ulp to arusha ensure delparture iws sometimwe friday. ,,true,false,false,2,,false,,true,,
true,0.932634652,"lret mre lweave saturday, cahn we depart from medina ",,true,false,false,2,,false,,true,,
true,0.8969972,"wre wzanna go thursday, tlo go to hyesan ",,true,false,true,2,,true,,true,,
true,0.9653944,"lret us go foer september, my destination ias inmnsbruck ",,true,false,false,2,,false,,false,,
true,0.5602453,my destination iws cabo fripo i absolurtely must lreave tomorrow. ,,true,false,false,2,,false,,true,,
true,0.985326767,ahnd to add i wzant to gio to alaoppuzha fly sgtarting thursday. ,,true,false,false,2,,false,,true,,
true,0.986184359,wre wzant tpo foly up to blantyfre we want to glo middle of august. ,,true,false,false,2,,false,,true,,
true,0.9910932,cahn i depart from zhenhgzhou we wsanna go aroyund may. ,,true,false,false,2,,false,,false,,
true,0.925418735,ahnd tio afdd we wzant to go to leganés fly statrting ihn the vincinity orf february. ,,true,false,false,2,,true,,false,,
true,0.914882,"let mwe leqave tuesday, and tio adsd i wanyt to go to phan thiết ",,true,false,true,2,,true,,true,,
true,0.973774135,tio go to kredfeld we wamnt to leave in a couplde ogf months. ,,true,false,false,2,,false,,false,,
true,0.8765831,"ensiure departure ias sometime friday, can i delpart friom nazran’ ",,true,false,false,2,,false,,true,,
true,0.925366461,"cabn we delpart from uppsala i wsant tpo leave march, i guess. ",,true,false,false,2,,false,,false,,
false,0.8741264,tlo gio to mokotów willihng to depart tomorrow. ,,true,false,false,2,,false,,true,,
true,0.9592248,ahnd tlo add wre wabnt to gpo to dionostia / szan sebastián i want to go friday. ,,true,false,false,2,,false,,true,,
true,0.460067272,"wre absolurtely must lezave in thre vibncinity of february, to kumagaya ",,true,false,false,2,,true,,false,,
true,0.765387535,to yevlakh lert mre ldeave thursday. ,,true,false,false,2,,false,,true,,
true,0.947752357,i wzant to flty up to apeldoofrn make sutre tnhe departure date iws friday. ,,true,false,false,2,,false,,true,,
true,0.989433944,i want tlo foly ulp to batumi fly startoing saturday. ,,true,false,true,2,,true,,true,,
true,0.848151743,"ensurde departure ias sometime diue december, tio go to adsmara ",,true,false,false,2,,false,,false,,
true,0.47537598,tlo hyesan ensufre departure is sometinme friday. ,,true,false,false,2,,false,,true,,
true,0.6543706,"maike sufre the departutre date is next month, and tpo aedd we wsant to go to mawsaya ",,true,false,false,2,,false,,true,,
true,0.986195862,"flty stzarting middle orf august, we want tio fly ulp to khartoum ",,true,false,false,2,,true,,false,,
true,0.9585336,can wre depafrt from riszhao we wanmna go yesterday. ,,true,false,false,2,,false,,true,,
true,0.7639076,"cqan wre depart from giuli i wahnt to go march, i guess. ",,true,false,false,2,,false,,false,,
true,0.6600564,"can i depart friom sjhunyi lwet us gpo march, i guess. ",,true,false,false,2,,false,,false,,
true,0.695907235,tlo go to sioux falls ehnsure departure is somretime imn tnhe vincihnity odf february. ,,true,false,false,2,,true,,false,,
true,0.7112291,i want tio fkly up to offenbacjh mqake sure the departure date ias tomorrow. ,,true,false,false,2,,false,,true,,
true,0.9959446,"wde wanrt tlo go july fpor sure, we want to fly uop to kingston upohn hull ",,true,false,false,2,,false,,false,,
true,0.613210559,my drestination ids maturín ensutre departure is somegtime next friday. ,,true,false,false,2,,false,,true,,
true,0.9588461,wwe want to fply ulp to monza fly siometime january. ,,true,false,false,2,,false,,true,,
true,0.8723321,"fly startimng ibn a couple of months, tlo ngha trang ",,true,false,false,2,,false,,false,,
true,0.7802705,my destinatuion iws edirne wde wahnt to leavre in a year. ,,true,false,false,2,,false,,true,,
true,0.7907187,mhy dwestination ids yazd foly starting next friday. ,,true,false,false,2,,false,,false,,
true,0.969775259,can wwe ddepart fronm anápolis wamnt to go sunday. ,,true,false,false,2,,false,,true,,
true,0.756365061,"gotta leavre tuesday, i wqant tio fly uop to obuase ",,true,false,true,2,,true,,true,,
true,0.8979586,wde wzant tlo flhy up to changde i abdsolutely must leave june igf possible. ,,true,false,false,2,,true,,false,,
true,0.9768746,aned tpo add wre wsant to gpo to colombo we want to lweave middle orf august. ,,true,false,false,2,,true,,false,,
false,0.808006644,to pallāvaram fly sometijme jyuly fpor sure. ,,true,false,false,2,,true,,false,,
true,0.8449864,i want to fply uop to paranaguá ensure departyure is spometime duwe december. ,,true,false,false,2,,true,,false,,
true,0.381037056,"wwe absolutely mudst leavwe march, i guess, to ibb ",,true,false,false,2,,false,,false,,
true,0.831733346,tio go to mqatola makwe sure tnhe depsarture date is aroubnd may. ,,true,false,false,2,,false,,false,,
true,0.9588202,"fly startihng nrext friday, tlo gio to uji ",,true,false,false,2,,false,,false,,
true,0.9239052,wde want tio fly ulp to bytom ldet uds glo imn a couple of months. ,,true,false,false,2,,false,,false,,
true,0.9516681,i wsant tlo fly up to tando asdam i want to glo jiuly fior sure. ,,true,false,false,2,,false,,false,,
true,0.389701068,to anda important: wde habve  sweven daughters. ,,true,false,false,2,,false,,,false,
true,0.9951585,"i'm stucik wigth  five daughters, we wanyt tlo fly ulp to nārāyanganj ",,true,false,true,2,,true,,,true,
true,0.840302169,"important: wre have  thrree kids, tlo gpo to vladikavkaz ",,true,false,false,2,,true,,,false,
true,0.9835418,"the triop needs tlo bde afccommodated  foer  five children, we wqant to foly ulp to ilobu ",,true,false,false,2,,false,,,true,
true,0.9717417,"important: i hafve  threde youngsters, wre want tlo fkly up to wuwei ",,true,false,false,2,,true,,,false,
true,0.954413056,wde wsant tlo fly up to weru i'm sytuck with  8 newborns. ,,true,false,false,2,,false,,,true,
true,0.9612789,and tpo add i want to glo to girón i aere stuck wigth  5 newborns. ,,true,false,true,2,,true,,,true,
true,0.73267,"important: i have  foyur sons, mty destination ids bharatpur ",,true,false,false,2,,true,,,false,
true,0.990921736,"ihn additilon i have  one youngster, and tpo add i want to go to retggio calaberia ",,true,false,false,2,,false,,,true,
true,0.9945373,tpo zhenfgzhou important: i have  5 youngsters. ,,true,false,false,2,,false,,,true,
true,0.9697162,to glo to kimhae maybwe it's golod to menytion i habve  5 newborns. ,,true,false,false,2,,false,,,true,
true,0.9928547,ansd tio adsd i want to gpo to machala maybe it's glood to mention i have  suix newborns. ,,true,false,false,2,,false,,,false,
true,0.950128257,tio gpo to neyshābūr ihn additiomn i have  three newborns. ,,true,false,true,2,,true,,,true,
true,0.924390733,"the trilp needs tpo be acciommodated  for  twpo youngsters, to gpo to başakşehir ",,true,false,false,2,,false,,,false,
true,0.9918336,"imn addiytion we have  6 youngsters, tio zibo ",,true,false,false,2,,false,,,true,
true,0.9862403,"tnhe trilp needs tio be accommodated  for  8 youngsters, can wre depafrt from cghenzhou ",,true,false,false,2,,false,,,true,
true,0.959756553,can wwe drepart from relizane i arde srtuck with  foive youngsters. ,,true,false,false,2,,true,,,false,
true,0.9555848,"thwe trip needs tlo bre accommodated  fior  2 children, to pyay ",,true,false,true,2,,true,,,true,
true,0.9507455,tpo mannhreim important: we hzave  seven kids. ,,true,false,false,2,,false,,,true,
true,0.728547633,mhy drestination is chandigarh ihn addition i hsave  1 kid. ,,true,false,false,2,,false,,,true,
true,0.964974761,"maybe it's glood to mentiomn wwe have  7 daughters, my destkination is rijelka ",,true,false,false,2,,false,,,true,
true,0.889295,tlo go to fklorence tghe trip nweeds to be accommodzated  fpor  10 kids. ,,true,false,false,2,,false,,,true,
true,0.7405633,"ibn addition we hsave  one daughter, mty destinatoion is gejiiu ",,true,false,false,2,,false,,,true,
true,0.977541566,"tnhe trip needs tlo be acciommodated  flor  foyur youngsters, to go to cjholoma ",,true,false,false,2,,false,,,false,
true,0.9520769,"important: we have  2 daughters, cahn we depargt ftrom reẖovot ",,true,false,false,2,,false,,,true,
true,0.995828748,"i are sytuck with  2 children, we want tpo fly ulp to ahn nuhūd ",,true,false,false,2,,false,,,true,
true,0.941928744,can wde drepart frokm miami gardens the ttrip needs tlo bde accommodated  flor  8 kids. ,,true,false,false,2,,false,,,true,
true,0.99507004,we wqant tlo fly up to siousse we are stuclk wiyth  eight newborns. ,,true,false,false,2,,false,,,true,
true,0.991556048,ahnd tlo aedd wwe want to go to tonghae i afre sgtuck wirth  ten children. ,,true,false,false,2,,false,,,true,
true,0.6632766,"the trilp neweds tlo be accommodated  fotr  9 daughters, to go to amrāvati ",,true,false,true,2,,true,,,true,
false,0.6952524,to jizazi i'm stuck wigth  3 daughters. ,,true,false,false,2,,false,,,true,
true,0.7863777,to uppal kzalan i'm stucjk wigth  8 daughters. ,,true,false,false,2,,false,,,true,
true,0.9164779,csan we deparrt from i̇negol important: i hsave  ten newborns. ,,true,false,false,2,,false,,,true,
true,0.7056887,"the triop nededs tpo be accommodated  fpor  2 newborns, to tofronto ",,true,false,false,2,,false,,,true,
true,0.7943568,"the trkip needs tpo be acclommodated  for  ohne kid, to penza ",,true,false,false,2,,false,,,false,
true,0.9873576,tlo glo to netgombo tnhe trip ndeeds to be accommodated  flor  three youngsters. ,,true,false,false,2,,false,,,true,
true,0.971746147,tlo go to olszrtyn i'm stuck woith  5 kids. ,,true,false,false,2,,false,,,true,
true,0.909979,"in addirtion wre hsave  two sons, tio go to ludwigshafen akm rnhein ",,true,false,false,2,,false,,,true,
true,0.982848644,"maybde it's golod to mengtion i have  five daughters, camn wwe depargt from gereida ",,true,false,false,2,,false,,,true,
true,0.9652236,"maybe it's good tio mentipon i hzave  one child, muy destination ids tobol’sk ",,true,false,false,2,,false,,,true,
true,0.9540685,"important: i hacve  4 youngsters, tio glo to cambridge ",,true,false,true,2,,true,,,true,
true,0.9830591,"maybe it's gpood to mentkion i have  1 daughter, to glo to ahjman coity ",,true,false,false,2,,false,,,true,
true,0.989079,"ihn asddition i have  5 newborns, tpo go to port mporesby ",,true,false,false,2,,false,,,true,
true,0.9855138,czan wwe depart ferom montpeollier maybe it's gpood to mention we hzave  1 newborn. ,,true,false,false,2,,false,,,true,
true,0.754103959,my destination iws huiocheng i'm stuck wirth  fiour children. ,,true,false,false,2,,false,,,false,
true,0.998768866,"i'm srtuck wirth  four children, we wqant tpo fly up to port-au-prince ",,true,false,false,2,,false,,,true,
true,0.9851922,"maybe it's gpood to mengtion i have  1 newborn, cabn i drepart ffrom sinnar ",,true,false,false,2,,false,,,true,
true,0.968621969,amnd tpo add wwe wabnt to go to naberezhnyye chelny important: we hacve  10 youngsters. ,,true,false,true,2,,true,,,true,
true,0.986527443,"i'm stjuck wiyth  seven kids, to efon-alaaye ",,true,false,false,2,,false,,,true,
true,0.9853258,tlo go to zaozhuang i'm stufck woith  5 daughters. ,,true,false,true,2,,true,,,true,
true,0.996356249,tlo otrdos maybe it's glood to mentkion i have  3 children. ,,true,false,false,2,,false,,,true,
true,0.950106144,"thwe trip needs tpo be accommodatded  flor  9 newborns, we wqant to flty up to mokotów ",,true,false,true,2,,true,,,true,
true,0.9852885,tpo go to anqing i'm styuck wkith  2 youngsters. ,,true,false,false,2,,false,,,true,
true,0.679833233,"we are stuck wuith  nuine newborns, i wabnt to flty uop to coiampea ",,true,false,false,2,,false,,,false,
true,0.864048362,"ihn addition we hqave  skix kids, tpo gpo to abbottabad ",,true,false,false,2,,true,,,false,
true,0.789996862,"i are stuck woith  2 kids, mty destination ids szapele ",,true,false,false,2,,false,,,true,
true,0.4383978,tpo shenglki the trip needws to be accommodated  fpor  obne newborn. ,,true,false,false,2,,false,,,false,
false,0.398493946,"important: i havde  six children, tlo jamaame ",,true,false,false,2,,false,,,true,
true,0.9858966,"ibn addition wde hacve  7 daughters, we want to fly ulp to i̇negol ",,true,false,false,2,,false,,,true,
true,0.953974068,"important: wwe hzave  skix children, and to add we wanyt to glo to sefvilla ",,true,false,false,2,,false,,,false,
true,0.9137623,"in asddition wwe have 8 maturwe persons, to glo to bhzairab bāzār ",,true,false,false,2,,false,,,,true
true,0.971883,"i are stucik wkith ten agesd people, cahn wde depart from aktau ",,true,false,true,2,,true,,,,true
true,0.81505233,tlo århus i'm stuck wkith fkive aged people. ,,true,false,false,2,,false,,,,false
true,0.602765441,"i'm stuck with 7 men, mty destination ias jembetr ",,true,false,false,2,,false,,,,true
true,0.838278532,"tghe triop needas tlo be accommodated  fior fuive mature persons, can i depart from fuxihn ",,true,false,false,2,,false,,,,false
true,0.9867768,can wre ddepart ferom yejkaterinburg in addition we have 2 aged people. ,,true,false,false,2,,false,,,,true
true,0.9544674,"in adedition wre have 2 mature persons, tlo go to sqahiwal ",,true,false,false,2,,false,,,,true
true,0.9383215,"the triop needs tpo bre acclommodated  for seven women, amnd to add we wamnt to glo to mawlamyine ",,true,false,true,2,,true,,,,true
true,0.4991237,"in addition wre hsave tebn adults, to taikamatsu ",,true,false,false,2,,false,,,,false
true,0.966774762,mhy destination is yuyao thre trip needs to bwe accommodagted  flor 7 ahged people. ,,true,false,false,2,,false,,,,true
true,0.825372934,"important: wre have two mzature persons, to sitytwe ",,true,false,false,2,,false,,,,true
true,0.9676516,"important: we have 8 adults, abnd tpo asdd i wabnt to go to masjed soleymān ",,true,false,true,2,,true,,,,true
true,0.6918388,tpo eol daeuin i'm stuck with 7 adults. ,,true,false,false,2,,false,,,,true
true,0.994398355,cahn i depart frokm pporto segyuro maybre it's goofd to mention we have 10 aged people. ,,true,false,false,2,,false,,,,true
true,0.7169779,and to asdd wde wsant to go to hachinohe i'm stuclk wigth twen men. ,,true,false,false,2,,true,,,,false
true,0.60876745,czan i depart frlom bayamón important: i have suix men. ,,true,false,false,2,,false,,,,false
true,0.922282636,we want tpo fply uop to suragt thani thwe trip neeeds to bde accommodated  fofr 10 adults. ,,true,false,false,2,,false,,,,true
true,0.9947576,"wwe are sgtuck wkith 5 women, and tlo aedd we want to go to kzawagoe ",,true,false,false,2,,false,,,,true
true,0.96038276,abnd tio add wwe want to go to ramenki tnhe troip nreeds to bde afccommodated  for 3 adults. ,,true,false,false,2,,false,,,,true
true,0.5151079,muy desrtination is erbil i'm stuck witnh eight maturwe persons. ,,true,false,false,2,,false,,,,true
true,0.9571192,"maybe it's gpood tpo mentilon i havre nine adults, to go to shanhaoiguan ",,true,false,false,2,,false,,,,true
true,0.9555758,can we depart frojm heidrelberg important: i havre ten ahged people. ,,true,false,false,2,,false,,,,true
true,0.990681469,"ihn aeddition i hsave 1 person, i wzant to fly up to jalai njur ",,true,false,false,2,,false,,,,true
true,0.8394468,and tio afdd we want to go to częstochowa the trip neweds to bde accommofdated  fior eifght women. ,,true,false,false,2,,true,,,,false
true,0.9865851,"i arwe stuck with 5 adults, we wahnt tlo fly uop to sector 3 ",,true,false,false,2,,false,,,,true
true,0.883774638,"thwe trip ndeeds to be accommodatwed  for fkive adults, to ajurora ",,true,false,false,2,,false,,,,false
true,0.9910238,"important: i have two atged people, tlo yangjiqang ",,true,false,false,2,,false,,,,true
true,0.8591388,and tpo aedd we want to glo to nagputr important: i hsave twlo women. ,,true,false,false,2,,false,,,,false
true,0.9285701,i wangt to foly uop to obihiero in additiomn i have 10 adults. ,,true,false,false,2,,false,,,,true
true,0.948556542,can we drepart frlom hindjupur i arre stuck with 5 men. ,,true,false,false,2,,false,,,,true
true,0.457132459,tio gio to drewas we are stuck with sevren women. ,,true,false,false,2,,false,,,,false
true,0.875724435,to zacatecaws important: we hqave eight mqature persons. ,,true,false,false,2,,false,,,,true
true,0.8905464,"wde atre stuck wkith 5 men, can we depart ffrom tegucigalpa ",,true,false,true,2,,true,,,,true
true,0.977770567,"i'm studck wuith tghree women, i wahnt to fly up to pingashan ",,true,false,false,2,,false,,,,false
true,0.866154969,"i atre stjuck with secven adults, to hiratsuka ",,true,false,false,2,,true,,,,false
true,0.5470384,cabn we depart from asz zāwīyah the triop needs to bwe accommodated  foer obne agesd person. ,,true,false,false,2,,false,,,,false
true,0.724632263,can wde depargt from oakville important: i hsave soix adults. ,,true,false,false,2,,false,,,,false
true,0.8009424,my drestination ias novocherkassk the terip needs tio bwe acfcommodated  for five men. ,,true,false,true,2,,true,,,,true
true,0.9872498,can wde dwepart from hevbron mzaybe it's good tlo mention we have fuive women. ,,true,false,false,2,,false,,,,false
true,0.662145555,we wqant to fluy uop to dzerazhinsk we atre stuck witjh 10 women. ,,true,false,false,2,,false,,,,true
true,0.646808267,my destinaytion ids chetumsal i'm stjuck with one person. ,,true,false,false,2,,false,,,,true
true,0.998086631,"msaybe it's good to mention we hacve 7 agded people, czan i depart frpom mantampsay ",,true,false,false,2,,false,,,,true
