intentRecognized,intentScore,inputSentence,spellcheckedSentence,spellingErrors,luisSpellCheck,allEntitiesRecognized,numberEntities,originCity,destinationCity,budget,startDate,numberChildren,numberAdults
true,0.9778133,"mty destinatuion is indramayiu matybe it's good to mebntion i have  5 newborns, i savefd up ¥ 85300. ",,true,false,false,3,,false,true,,true,
true,0.979932666,"maynbe it's giood tio mention i hqave  6 sons, i broke my poiggy banik ahnd got  1705 jpy, and to add i wsant to go to mawlamyine ",,true,false,true,3,,true,true,,true,
true,0.9685533,"in additipon we hqave  3 youngsters, does this budgret suffice: £ 3725, tlo gio to mossoró ",,true,false,true,3,,true,true,,true,
true,0.9138954,"how abiout poubnds 710, my destination ids irákleion in adduition i have  tewo daughters. ",,true,false,false,3,,true,false,,false,
true,0.964173853,"important: wwe have  seven daughters, tio gpo to tqakatsuki i broke my piggy bank amnd giot  jopy 1043. ",,true,false,false,3,,false,false,,true,
true,0.996432,"maybe it's good tlo mentilon i have  ekight newborns, i wangt to fly up to melbourne wre beroke mty piggy bank ahnd goyt  yden 320. ",,true,false,false,3,,false,false,,false,
true,0.998613358,"wuilling tlo depart saturday, our budget eurlo 1958, i'm stucjk with  5 youngsters. ",,true,false,false,3,,,false,true,true,
true,0.976413131,"depaerture thursday, wre wqanna go all out, we got 3072 yen, i'm srtuck witgh  ten youngsters. ",,true,false,true,3,,,true,true,true,
true,0.9843164,"we atre sgtuck with  two kids, i only hsave 2730 dollars, make surre the dweparture datwe ias in a year. ",,true,false,true,3,,,true,true,true,
true,0.9776795,"important: we hsave  one son, i gpot lorts of money, to bde precisde 3385 jpy, ldet us go friday. ",,true,false,true,3,,,true,true,true,
true,0.964558542,"mqake sjure tjhe departure date is yesterday, i broke mhy pigguy bank ahnd goyt  1863 $, the tfrip needs tpo bre accommodated  for  4 newborns. ",,true,false,true,3,,,true,true,true,
true,0.951208353,"i got llots of money, tlo be precise 328 eur, let us gio march, i guess, maybe it's gpood to mentiion wre have  foive daughters. ",,true,false,false,3,,,true,false,false,
true,0.9079667,"want to gpo june idf possible, i wahnna go all out, i gpot 4933 eur, important: i have  4 newborns. ",,true,false,false,3,,,true,false,true,
true,0.9650642,"ensure departure ids sometime jumne igf possible, thre trip needws tlo be accommodated  for  7 daughters, the budhget is runnoing low.. only giot 1325 dollars. ",,true,false,false,3,,,true,false,true,
true,0.981564462,"dioes thkis budget suffice: jlpy 259, i'm stucik wuith  5 sons, emnsure departure is sometime due december. ",,true,false,false,3,,,false,false,true,
true,0.997431934,"we broke my poiggy babnk and gpot  2957 usd, i wsant tpo lreave due december, the ttrip neweds to be accommodated  for  twio youngsters. ",,true,false,false,3,,,true,false,false,
true,0.9861905,"ensure departure iws somegtime wednesday, important: we hqave  5 kids, our byudget 2923 yen. ",,true,false,true,3,,,true,true,true,
true,0.830429554,"i'm stuck with  eight daughters, i wsant tpo leave january, tghe budfget is ryunning low.. onluy glot euro 4164. ",,true,false,false,3,,,false,true,true,
true,0.9679589,"i wanna glo all out, we got 1307 dollars, legt us go tomorrow, tnhe ttrip needs tlo be acconmmodated  fofr  4 sons. ",,true,false,true,3,,,true,true,true,
true,0.985439539,"fkly slometime june if possible, i'm stucjk with  sefven kids, i saved uop 4086 usd. ",,true,false,false,3,,,true,false,false,
true,0.920731246,"doeds this budgret suffice: 53 euro, the trip needs tlo bde accommodated  for  5 newborns, lret mde leave mkiddle orf august. ",,true,false,false,3,,,true,false,true,
true,0.9511875,"ensurde departure ias sometime january, thre bufdget is runmning low.. only gort 4692 dollars, we aere stuck with  2 newborns. ",,true,false,true,3,,,true,true,true,
true,0.84183,"in addition wde hzave  nine children, hoqw agbout gblp 4877, ensure departure is sometimde wednesday. ",,true,false,false,3,,,false,true,true,
true,0.924394,"i wsanna go apll out, we got 4370 gbp, msake sjure thwe deparyture dagte is due december, i'm stuck with  6 youngsters. ",,true,false,false,3,,,true,false,true,
true,0.9773034,"does thois budget suffice: gblp 4178, let mwe leave middlde of august, imn adedition we havwe  2 daughters. ",,true,false,false,3,,,false,false,true,
true,0.9975452,"the terip nededs tpo be accommodated  fpor  euight daughters, our budget 1800 $, i absoluteply musgt leave in a year. ",,true,false,false,3,,,true,true,false,
true,0.9990475,"fluy sometime atround may, our biudget 292 $, mzaybe it's good to mebntion i have  10 youngsters. ",,true,false,false,3,,,true,false,true,
true,0.9498947,"mzaybe it's good tpo mention i hsave  8 newborns, let mre lesave july for sure, we gogt lots of money, to bwe preciwse dollaers 820. ",,true,false,false,3,,,false,false,true,
true,0.920396745,"important: i have  3 daughters, ddeparture tuesday, we safved uop 2767 €. ",,true,false,true,3,,,true,true,true,
true,0.792686343,"in addition i havre  five kids, wwe brokde mhy piggy bahnk anfd got  ejur 3828, willing tlo deparyt in the vincinity orf february. ",,true,false,false,3,,,false,false,true,
true,0.9777919,"dpoes tghis budget suffice: dokllars 949, fly sometime january, i'm srtuck with  1 newborn. ",,true,false,false,3,,,false,true,true,
true,0.980854,"wre wanna glo alol out, we got 48900 ¥, fly sometime saturday, tnhe trip needs to be afccommodated  fior  tewo daughters. ",,true,false,false,3,,,true,true,false,
true,0.9997178,"maygbe it's gpood to mentiobn we havde  eight youngsters, mty budget ias gnbp 4359, i want to gio around may. ",,true,false,false,3,,,false,true,true,
true,0.9780827,"wre got llots of money, to be preciswe 986 eur, flhy sometime mkiddle of august, i afre stuck wuith  eignht youngsters. ",,true,false,false,3,,,true,false,false,
true,0.9688661,"hiow about jpy 1263, wde are stuxck wkith  nine children, lret me lesave yesterday. ",,true,false,false,3,,,false,true,true,
true,0.5318776,"the terip nededs tio bwe accomnmodated  for  8 sons, wwe absolutely must leave yesterday, mhy budget is 353 gbp. ",,true,false,true,3,,,true,true,true,
true,0.9136036,"ojur budhget 1916 jpy, iws thdere a flight thayt leavres getafe tnhe trip needs to be accommodayted  for threde aged people. ",,true,false,false,3,true,,true,,,false
true,0.987326562,"in asddition i hzave 2 mature persons, i wabnt to fly from sarajevpo oufr bjudget 1489 euro. ",,true,false,false,3,false,,true,,,true
true,0.9172493,"is therre a flight that leaveds tyumbes important: wwe have 7 adults, we glot logts orf money, to be preckise dollars 2431. ",,true,false,false,3,false,,false,,,true
true,0.9813623,"czan we delpart ftrom mansilingan we arde stuck with 5 adults, i saved ulp eutr 2708. ",,true,false,false,3,false,,false,,,true
true,0.9984872,"maybe it's goofd tio mengtion wde havre 9 men, we want to fkly from kingston ulpon hyull how about € 962. ",,true,false,false,3,false,,true,,,true
true,0.696928442,"can i go ffrom alīgarh i onoly hzave 2679 £, wwe are stuck wiyth 6 adults. ",,true,false,false,3,false,,true,,,true
true,0.8011784,"is thwere a folight that lezaves jerusalem i'm stuck witgh 1 grownup, wwe wsanna go all out, i gogt 4482 eur. ",,true,false,false,3,false,,true,,,true
true,0.972619653,"matybe it's good to mention we hqave 10 mature persons, csan i gio ferom shangrao hlow anbout 1223 usd. ",,true,false,true,3,true,,true,,,true
true,0.9964655,"tghe budget is runnintg low.. only glot 2604 $, the trip needs tio bwe accomkmodated  foer sdeven aged people, can wwe fly from jaipur ",,true,false,false,3,true,,true,,,false
true,0.8459166,"i wamnt tpo fply frpom disūq wre arde stuck with one aged person, our budget 3970 euro. ",,true,false,false,3,false,,true,,,true
true,0.6307118,"ids tnhere abny way to travel from vlolta redonda does tghis budgegt suffice: 1224 eur, important: i hsave 2 women. ",,true,false,false,3,false,,true,,,true
true,0.95852,"tjhe triop needs to be accommodated  for 10 women, ias tghere a flighyt that leavdes portland doews thias bufdget suffice: gbp 2132. ",,true,false,false,3,false,,false,,,true
true,0.9644114,"important: i havde eight agded people, does thiws bjudget suffice: ¥ 173800, can we deparrt ftrom luhansk ",,true,false,true,3,true,,true,,,true
true,0.9815876,"wde afre styuck wkith 2 mature persons, i brojke my piggy babnk and got  £ 157, i want tlo fly from oswo ",,true,false,false,3,false,,true,,,true
true,0.9902814,"imn additkion i have 6 afged people, can i go from atr rayyān the budget iws runmning low.. omnly got 2315 euro. ",,true,false,false,3,false,,true,,,true
true,0.803061962,"i wahnna gio aoll out, wre glot jpy 1958, i'm stuck witgh 4 adults, can i go from rondonópolis ",,true,false,false,3,true,,false,,,true
true,0.918391466,"in addition i habve 1 matyure person, i only have 3628 usd, iws therre any way tpo trzavel frokm zhoukou ",,true,false,true,3,true,,true,,,true
true,0.9172007,"i onply hqave used 3624, the trkip needs to be accommodated  fofr three adults, can wre depart ferom iksahn ",,true,false,false,3,false,,false,,,true
true,0.9881562,"mayvbe it's glood to mentiomn i have nuine aged people, hoqw about 585 gbp, is thetre a flighyt that lreaves sultangazi ",,true,false,false,3,false,,true,,,false
true,0.8620838,"csan i gio ftrom el tkigre in addition i habve tewo aged people, does this busdget suffice: yen 733. ",,true,false,false,3,false,,false,,,false
true,0.8230636,"i wanna go all out, i gort 292 dollars, czan i fly ffrom wadco i'm stuck with eighrt msature persons. ",,true,false,false,3,false,,true,,,false
true,0.8513314,"wre only hzave jpy 4206, i'm stuck with 7 adults, iws thwere any wqay tpo teravel ferom bukit mertajam ",,true,false,false,3,false,,false,,,true
true,0.9731533,"does this budget suffice: 3339 eur, can wre depart from talisauy msaybe it's goofd tlo mention we have suix marture persons. ",,true,false,false,3,false,,true,,,false
true,0.990801,"tjhe triop nereds to bwe accomnmodated  for sreven afged people, i broke my pigguy bank and got  361 usd, can wre depart frpom lyublino ",,true,false,false,3,false,,true,,,false
true,0.982050359,"my budtget ids usd 3226, is there any waty to trsavel ffrom al başrah al qadīmah ihn addirtion i have tswo men. ",,true,false,false,3,false,,false,,,false
true,0.9600904,"i'm stuck with two women, i sqaved up $ 1972, csan wde foly from asrtanajapura ",,true,false,false,3,false,,true,,,true
true,0.850857735,"iws tghere a flight that leaves delhi tjhe budget is running low.. only glot 2114 euro, important: wre hqave 7 adults. ",,true,false,false,3,false,,true,,,true
true,0.9399034,"cahn wwe go frlom grogol i'm stiuck with 8 adults, i saveed up ¥ 107100. ",,true,false,false,3,false,,true,,,true
true,0.8550617,"i broke mty piggy bank amnd got  dlollars 1954, czan i depart ffrom nawābganj the terip needs tio be accpommodated  for eifght men. ",,true,false,false,3,false,,false,,,false
true,0.6919323,"can i gio ftrom eswsen wde are stuck witjh 8 men, we beroke my pigguy bqank and got  4127 gbp. ",,true,false,false,3,false,,true,,,true
true,0.9886989,"we are studck woith eight ageed people, tio zaporizhia dpoes this budgert suffice: £ 3653. ",,true,false,false,3,,false,true,,,true
true,0.960911,"hpow ablout eur 1899, tpo münster we are studck wigth 3 aged people. ",,true,false,false,3,,true,false,,,true
true,0.9967314,"matybe it's goosd tlo mention i habve 4 women, our budget ¥ 26700, amnd to aded we wzant to go to hōfu ",,true,false,true,3,,true,true,,,true
true,0.6173673,"thwe trip needs tlo bde acdcommodated  foer six women, and to add wde wamnt to glo to abeokuta i wanna go all out, we got 361300 ¥. ",,true,false,true,3,,true,true,,,true
true,0.9976874,"maybe it's good tpo mention i hsave 9 adults, i wqant to fly uop to são carlods we broke my pihggy bqank and gpot  dpollars 1456. ",,true,false,false,3,,false,false,,,true
true,0.945452452,"wre wabnt tio fly up to kampung paasir gudang baru ojur byudget yren 4910, maybe it's good to mentkion we have six women. ",,true,false,false,3,,false,false,,,true
true,0.9466832,"thde trip nreeds tio be accommodated  foer thfree men, how abiout ggbp 1341, and to asdd i want to go to stocikholm ",,true,false,false,3,,false,false,,,false
true,0.9901032,"i szaved up jpy 3487, tio gio to itaboraí in aeddition we hacve twio aged people. ",,true,false,false,3,,true,false,,,false
true,0.9953182,"wwe want tio fly uop to khorramshahr hoew about € 1924, maybe it's gpood to mention we hacve tren mature persons. ",,true,false,false,3,,false,true,,,false
true,0.9832738,"the terip ndeeds tlo be accommodatesd  for 2 aged people, wre beroke mhy piggy bank ahnd got  3383 usd, my destoination ids banyuwangi ",,true,false,true,3,,true,true,,,true
true,0.952040255,"wre saved up eutr 1779, maybe it's good tpo mrention i habve 9 mzature persons, to oshawa ",,true,false,false,3,,false,false,,,true
true,0.8989648,"wre are stucjk wiyth tden adults, i broke my piggy bzank and got  yen 1962, tpo pesnhawar ",,true,false,false,3,,false,false,,,false
true,0.7422435,"our bjudget 197 eur, can i drepart frojm ingiolstadt ibn addition i have 10 men. ",,true,false,false,3,,false,true,,,true
true,0.7912744,"important: i hzave 3 women, cahn wre delpart frojm comilla the budget is running low.. only gpot 4208 jpy. ",,true,false,false,3,,false,true,,,true
true,0.9901256,"in aeddition wre habve 2 women, we want tio fly up to apl bāb outr bufdget 1208 gbp. ",,true,false,false,3,,false,true,,,true
true,0.9127141,"i wqant to flhy ulp to recklinghausen i afre stuck wkith 8 women, oiur budget 439700 ¥. ",,true,false,true,3,,true,true,,,true
true,0.43775174,"the trip nededs tio be accomkmodated  for fivwe women, to ellk gfrove my budgert is ¥ 88900. ",,true,false,false,3,,false,true,,,false
true,0.9663863,"does tjhis budget suffice: 1357 jpy, ihn additiohn we have 2 women, tlo gijón ",,true,false,false,3,,false,true,,,true
true,0.946534753,"my destination is puerto cabellpo our budfget 3987 £, tjhe trip nededs tpo be accommodatred  flor 5 women. ",,true,false,false,3,,false,true,,,true
true,0.8199147,"wde sqaved ulp 1992 euro, my destinsation is budapest xi. kerület in addition we have twen men. ",,true,false,false,3,,false,true,,,false
true,0.8370074,"abnd tio afdd wde wahnt to gpo to brazzaville hoew about 2570 yen, i'm stuck with eight men. ",,true,false,true,3,,true,true,,,true
true,0.989780068,"i are stuxck with 8 adults, my budtget iws $ 4299, i want tpo foly ulp to shinyanga ",,true,false,true,3,,true,true,,,true
true,0.92854,"wde are srtuck with 9 aged people, i ssaved uop £ 4583, mhy destination is cúcuta ",,true,false,true,3,,true,true,,,true
true,0.8372807,"the triop nreeds tio bwe accommodated  for 4 adults, to go to ichalkaranji how aboyut eurio 2949. ",,true,false,false,3,,true,false,,,true
true,0.961084545,"wde ssaved uop 2733 €, the troip needs tpo bde accommodated  fpor eight afged people, to go to heeroica matamoros ",,true,false,false,3,,false,true,,,true
true,0.8957248,"we broke my pighgy bsank and got  140500 ¥, important: i hqave 8 women, tpo ahjmer ",,true,false,false,3,,false,true,,,true
true,0.965048254,"i wannsa go all out, i glot jlpy 913, cabn we dwepart ffrom brescia important: i hzave seven aged people. ",,true,false,false,3,,false,false,,,true
true,0.9861223,"i only havde 3779 usd, i wabnt tpo fply uop to tegucigalpa important: we have 7 men. ",,true,false,true,3,,true,true,,,true
true,0.366246462,"i brioke my piggy bsank abnd giot  yehn 2083, i'm stuck wuith 3 women, my drestination is tutamandahostel ",,true,false,false,3,,false,false,,,true
true,0.274932653,"mty destinatkion is moshki i'm stuck with fouer men, how abourt 4529 £. ",,true,false,false,3,,false,true,,,false
true,0.9537298,"in addition i hqave 2 adults, wwe obnly have 4466 pounds, endsure departure ids sometime tuesday. ",,true,false,true,3,,,true,true,,true
true,0.463611215,"flhy slometime january, how aboyut dollaras 4895, i'm stuck with 4 women. ",,true,false,false,3,,,false,true,,true
true,0.9837829,"our budget jpy 2685, want tlo go ihn a year, mqaybe it's giood to mentiomn i havde fifve men. ",,true,false,false,3,,,false,false,,false
true,0.9522432,"i'm srtuck with tjhree men, i wanna gpo alol out, i got ussd 1699, wre wanna go sunday. ",,true,false,false,3,,,false,true,,false
true,0.988085747,"maybe it's good tio mentilon we hsave tnhree men, doeds thkis budgret suffice: eur 2114, i wsant to leave for september. ",,true,false,false,3,,,false,false,,false
true,0.939289749,"ibn aeddition i have 6 adults, wde absolutely must leave in a coulple of months, i wanna glo aoll out, we gort eurlo 1770. ",,true,false,false,3,,,false,false,,true
true,0.737945259,"does thois budtget suffice: $ 129, the trip neweds to bwe accommodated  fpor sisx matufre persons, gottqa leave in the vincinirty of february. ",,true,false,false,3,,,true,false,,false
true,0.9929265,"we wannza go akll out, i glot € 434, maybe it's glood tio mehntion i have eight adults, wiklling to depsart in thre vincinity of february. ",,true,false,false,3,,,true,false,,true
true,0.9943237,"tnhe budget ias running low.. only giot euro 1902, the ttrip nededs to be accokmmodated  fior 7 adults, fkly sometime monday. ",,true,false,false,3,,,false,true,,true
true,0.9551609,"we avbsolutely mjust leave yesterday, i'm stuck woith one agesd person, i brolke mty puiggy bank and got  $ 3005. ",,true,false,true,3,,,true,true,,true
true,0.869890153,"i'm stuck wuith 1 person, wwe want to gpo march, i guess, mty budget ids 810 yen. ",,true,false,false,3,,,true,false,,true
true,0.960444,"dioes thuis budget suffice: dollars 4282, the tfrip needs tpo bre accommodated  for tswo adults, i wanyt to gpo thursday. ",,true,false,false,3,,,false,true,,false
true,0.9331889,"the busdget is running low.. only gpot £ 728, i arre stjuck wkith 8 adults, wwe wzant to go january. ",,true,false,true,3,,,true,true,,true
true,0.9822876,"tghe budget ids riunning low.. only goyt $ 71, fly starting jyuly fior sure, the troip needs tlo bre accommodated  for 8 women. ",,true,false,false,3,,,true,false,,true
true,0.90933615,"i wannza go sunday, wde saved ulp ejuro 3296, i atre stuck with nine men. ",,true,false,false,3,,,false,true,,true
true,0.9837482,"i want tpo glo in a year, does tnhis budget suffice: 237400 ¥, msaybe it's good to mentiomn wwe hqave four men. ",,true,false,true,3,,,true,true,,true
true,0.96261394,"wde wanhna go january, we aere stuck wiyth five msature persons, hosw about euro 1731. ",,true,false,false,3,,,false,true,,true
true,0.98002404,"the trip nweeds tio bwe accommodatred  flor 1 grownup, fly sometime aeround may, my budget ias 2511 jpy. ",,true,false,false,3,,,true,false,,true
true,0.977843165,"mayvbe it's good tpo mention i have 6 women, gotgta leavre friday, wwe saved up 71 £. ",,true,false,true,3,,,true,true,,true
true,0.874997139,"i want to leave yesterday, wde atre stuck witjh ohne person, i wqanna go alpl out, we giot 4914 yen. ",,true,false,false,3,,,true,true,,false
true,0.526561,"ldet me leavre julty flor sure, i brojke my piggy bzank and got  895 €, wde are stuclk with obne aged person. ",,true,false,false,3,,,true,false,,false
true,0.9597996,"mzaybe it's glood tpo mentiohn i hacve nine mature persons, i broke my piggy bank and giot  4114 dollars, departiure dyue december. ",,true,false,false,3,,,true,false,,true
true,0.980090141,"maybe it's goofd tlo mentiohn wre have 7 mature persons, mty budget iws yen 4218, gotta ldeave monday. ",,true,false,false,3,,,false,true,,true
true,0.9540845,"departure imn april, in addition i havwe 4 afged people, does this buedget suffice: 1131 $. ",,true,false,false,3,,,true,false,,true
true,0.7599605,"tjhe triop needs to bde accokmmodated  fior 6 mature persons, wwe absolutely mudst leave january, the budget is runnimng low.. obnly got 4185 euro. ",,true,false,true,3,,,true,true,,true
true,0.9931123,"important: i hqave 5 mature persons, we only have yren 1647, gotyta lreave tuesday. ",,true,false,false,3,,,false,true,,true
true,0.994736254,"wwe only have dollars 1959, ibn addigtion we have 2 men, i wqanna glo yesterday. ",,true,false,false,3,,,false,true,,true
true,0.994039,"wre obnly havde yen 2455, we absolutdely musrt leave january, important: we have eight aged people. ",,true,false,false,3,,,false,true,,true
true,0.985664845,"leyt us glo saturday, i onluy havwe 1816 dollars, tghe triop needs to bwe accommodated  for ten adults. ",,true,false,true,3,,,true,true,,true
true,0.755402148,"gotta leave atround may, wwe saved up gnbp 2061, the ttrip ndeeds tpo bwe accommodated  for 3 adults. ",,true,false,false,3,,,false,false,,true
true,0.999813557,"i arre studck with  9 youngsters, i broke my piggy bank amnd gpot  $ 2820, maynbe it's giood to mention wre hacve tren aged people. ",,true,false,false,3,,,true,,true,false
true,0.9530922,"i'm sytuck with ekight adults, our budget yen 3803, tghe trilp neeeds tio be accommodated  fior  6 sons. ",,true,false,false,3,,,false,,true,false
true,0.971433938,"mzaybe it's glood to mwention wre habve obne agwed person, i bfroke my piggy bank and got  567 yen, ihn addition i have  nine youngsters. ",,true,false,false,3,,,true,,true,false
true,0.999601662,"tjhe triop needs tlo bwe acciommodated  fior four aged people, maybe it's good to mentilon i have  suix children, dloes this budget suffice: dollatrs 1827. ",,true,false,false,3,,,false,,false,true
true,0.932428539,"i got lorts ogf money, to be precise usd 159, ihn asddition wde hzave six agded people, important: i have  2 newborns. ",,true,false,false,3,,,false,,true,true
true,0.988438249,"we onluy hqave ppounds 355, important: i have 8 mature persons, maybwe it's glood to mention i have  1 daughter. ",,true,false,false,3,,,false,,true,true
true,0.987728238,"tghe trip nweeds tlo bre accommodated  foer eight aged people, mzaybe it's giood to mention wre have  6 daughters, the buedget ids running low.. onply got 3423 pounds. ",,true,false,true,3,,,true,,true,true
true,0.9976246,"mzaybe it's good tio mentiobn we hzave  four children, we saved up 409 usd, i'm sgtuck witgh 10 matyure persons. ",,true,false,true,3,,,true,,true,true
true,0.99964124,"wde wanna gpo alol out, we gogt 2382 euro, matybe it's good tlo mentoion we hacve 10 aged people, maybe it's good to mention i have  four kids. ",,true,false,true,3,,,true,,true,true
true,0.99948895,"mqaybe it's goosd tlo mentuion we have 7 aged people, maybe it's good to mention i have  ten sons, i sacved ulp 2746 gbp. ",,true,false,true,3,,,true,,true,true
true,0.8883327,"important: i hqave 3 women, important: we have  onde newborn, i gpot logts of money, tpo be precise ¥ 106700. ",,true,false,false,3,,,true,,false,true
true,0.9982175,"maybe it's gpood tio mention i hzave  1 youngster, i wanna go alkl out, we got 3892 jpy, tghe tfrip neefds to bwe accommodated  fotr 9 aged people. ",,true,false,true,3,,,true,,true,true
true,0.669391,"oiur budgwet eur 804, the ttrip needs to bre accommodagted  fofr 10 mature persons, we atre stuck with  tren kids. ",,true,false,false,3,,,false,,false,true
true,0.98464644,"maybe it's good to mentilon wwe hzave 7 matiure persons, i'm stucjk woith  sebven kids, the budget ias running low.. only got 379200 ¥. ",,true,false,false,3,,,true,,false,true
true,0.93577987,"i'm srtuck with  two children, important: wde have six agred people, my budhget ias 361000 ¥. ",,true,false,true,3,,,true,,true,true
true,0.989728868,"wre broke muy piggy bank and gogt  yemn 186, the trip nreeds to bre accommodzated  fofr five women, ibn additiobn we have  ninwe children. ",,true,false,false,3,,,false,,false,true
true,0.970570743,"our buedget pounds 1845, wwe are stuck wkith  8 newborns, maybe it's glood tlo mebntion i have thrdee aged people. ",,true,false,false,3,,,false,,true,false
true,0.989178061,"thre trip needs to be axccommodated  fior 8 aged people, dowes thkis busdget suffice: 112 usd, in addition i hqave  1 son. ",,true,false,true,3,,,true,,true,true
true,0.99325037,"the tfrip nreeds tio bde acconmmodated  flor 7 men, maybe it's good to mention we have  2 sons, i sabved up 705 €. ",,true,false,true,3,,,true,,true,true
true,0.981796145,"i'm sytuck with  two newborns, we glot lots of money, tio be pfrecise eyur 3832, mayvbe it's gooed to mengtion we hqave three women. ",,true,false,false,3,,,false,,true,true
true,0.8875015,"i'm stucjk with  two newborns, ihn addition i hafve 7 mature persons, wwe gpot lots orf money, to bwe precise 4571 jpy. ",,true,false,true,3,,,true,,true,true
true,0.9803089,"i ssaved up 2007 €, imn adedition we habve  4 daughters, in addition we have 2 women. ",,true,false,true,3,,,true,,true,true
true,0.9902236,"wde are stucjk with  5 kids, oufr budget jopy 3287, i'm stuck with 10 ahged people. ",,true,false,false,3,,,false,,true,true
true,0.880363762,"i saved ulp dollars 73, tjhe triop needws tlo bre accommodateed  for  twio newborns, the trip needs to be accommodated  for 10 adults. ",,true,false,false,3,,,true,,false,true
true,0.9784704,"i are stuck wuith  2 newborns, mzaybe it's goiod to mdention we have 5 women, i wanna gpo alpl out, i goyt jpy 3168. ",,true,false,false,3,,,false,,true,true
true,0.8395375,"tnhe trip needs tlo bre accommodated  fofr 1 agesd person, important: i have  nine daughters, our busdget 2901 €. ",,true,false,true,3,,,true,,true,true
true,0.891918957,"wwe saved ulp 209 pounds, we are sytuck wuith  4 kids, i'm stuck with 9 matjure persons. ",,true,false,true,3,,,true,,true,true
true,0.9826413,"we broke mty pigtgy bqank and giot  ywen 1423, tnhe trip ndeeds tio bre accommodated  for  9 youngsters, i are stuck with 1 grownup. ",,true,false,false,3,,,false,,true,true
true,0.964168668,"important: i havde 8 matjure persons, important: i have  9 kids, i got lots odf money, tio be pfrecise 2916 usd. ",,true,false,true,3,,,true,,true,true
true,0.989591539,"hiow about 3509 euro, i'm stuck with  1 kid, maybre it's goofd tio mrention i hqave five aged people. ",,true,false,true,3,,,true,,true,true
true,0.930745661,"mty budget is usd 2485, can wre depart from jīnd tpo gpo to pefrugia ",,true,true,false,3,false,false,false,,,
true,0.995888352,"cahn wre ddepart ffrom piort louois we saved up 4439 euro, can i fly from loas ángeles ","cahn were depart from port louis we saved up 4439 euro, can i fly from loas ángeles ",true,true,false,3,false,true,true,,,
true,0.9708016,"cqan i ddepart from long xuyên we only hacve 1215 gbp, i wqant tlo fkly from changsha ","can i depart from long xuyen we only have 1215 gbp, i wqant tlo fkly from changsha ",true,true,false,3,true,false,true,,,
true,0.92371875,"the budgegt iws running low.. only got uwsd 376, tpo sumy is threre any wauy to trsavel ferom belgrano ","the budget is running low.. only got usd 376, tpo sumy is threre any wauy to trsavel ferom belgrano ",true,true,false,3,false,false,false,,,
true,0.828635454,"i ohnly havre 2980 eur, czan i depart from chikmagalūr mhy destination is ōta ","i only havre 2980 eur, can i depart from chikmagalur mhy destination is ōta ",true,true,false,3,false,true,true,,,
true,0.9785918,"oiur budget 2896 yen, can i gpo friom buffallo can wwe ddepart from north peoria ","our budget 2896 yen, can i go from buffalo can wwe ddepart from north peoria ",true,true,false,3,false,false,true,,,
true,0.9819794,"ansd tio add wde want to go to loianghu we omnly hqave 3024 £, iws there anuy wqay to travel from mogi guaçu ",,true,true,false,3,true,false,true,,,
true,0.985883,tlo gunsan can i fkly from gilbrert our budgret £ 2020. ,tlo gunsan can i fly from gilbert our budget £ 2020. ,true,true,false,3,true,false,true,,,
true,0.9270541,my destinqation ias ssan jlose is tjhere any way tio travel from klang how abojut 91 euro. ,my destination ias san jose is there any way to travel from klang how abojut 91 euro. ,true,true,false,3,false,true,true,,,
true,0.945930362,"muy budget is eur 2376, can i go ftrom hionolulu tlo nsagaoka ","muy budget is eur 2376, can i go from honolulu to nagaoka ",true,true,false,3,true,false,false,,,
true,0.841105461,"ids tjhere a flighgt that leaves watrri i got lorts orf money, to be prwecise 3811 euro, wde wabnt to foly up to turgutlu ",,true,true,false,3,false,true,true,,,
true,0.978772163,"i ohnly have 2276 dollars, ids therwe a fplight that leaves wesrt valley city cqan i depart friom rostov-na-donu ",,true,true,false,3,false,false,true,,,
true,0.839857936,"ids therwe a fligght that lreaves ocumsare del tjuy hoew about ¥ 354100, can we depart from blunmenau ","ids there a flight that leaves ocumare del tuy how about ¥ 354100, can we depart from blunmenau ",true,true,false,3,true,false,true,,,
true,0.991229832,"wre saved uop 2040 euro, can i fkly from rdewa we wanyt tpo fly up to bandung ","wre saved uop 2040 euro, can i fly from dewa we want tpo fly up to bandung ",true,true,false,3,false,true,true,,,
true,0.987927,"i want to fly from lakeewood i savesd uop 1619 dollars, my destinaytion ias guarujá ","i want to fly from lakewood i saved uop 1619 dollars, my destination ias guarujá ",true,true,true,3,true,true,true,,,
true,0.9052168,"does thkis budgret suffice: piounds 4517, to soilchar ias thdere ahny wsay to travel from al kharj ","does this budget suffice: pounds 4517, to silchar ias there ahny wsay to travel from al kharj ",true,true,false,3,true,true,false,,,
true,0.9543928,can we depart frpom sabn jose ias thdere a flight tnhat leqaves sandcti spíritus our budget 662 £. ,can we depart from san jose is there a flight that leaves sandcti spíritus our budget 662 £. ,true,true,false,3,false,true,true,,,
true,0.7197761,"tpo soweto is there a flighrt tnhat leaveas virginia breach i got lpots of money, to bde preckise 4796 euro. ","tpo soweto is there a flight that leaves virginia beach i got lots of money, to bde preckise 4796 euro. ",true,true,false,3,true,false,true,,,
true,0.978091,"wwe only hafve udsd 2438, tio cargtagena can we go ftrom kanggye ","wwe only have udsd 2438, tio cartagena can we go from kanggye ",true,true,false,3,true,false,false,,,
